Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Customer Lifetime Value,Seasonality Score,Cluster,Purchase Target
1979,45,1,Sunglasses,0,78,Massachusetts,0,Magenta,1,3.8,0,Cash,Store Pickup,No,No,1,Cash,30.0,78,21.0,3,0
1980,49,1,Jeans,1,98,Tennessee,0,Blue,1,2.8,0,PayPal,Store Pickup,No,No,38,Debit Card,14.0,3724,14.0,0,0
1981,51,1,Sandals,2,94,Iowa,1,Green,3,4.4,0,Venmo,Store Pickup,No,No,25,PayPal,14.0,2350,42.0,0,0
1982,69,1,Shoes,2,91,Michigan,0,Violet,2,4.7,0,Cash,Express,No,No,42,PayPal,30.0,3822,21.0,0,0
1983,41,1,Sunglasses,0,77,Kansas,1,Turquoise,2,2.7,0,PayPal,2-Day Shipping,No,No,32,PayPal,30.0,2464,60.0,0,0
1984,59,1,Scarf,0,97,Georgia,1,Pink,2,2.6,0,Credit Card,Next Day Air,No,No,21,Debit Card,30.0,2037,21.0,0,0
1985,26,1,Skirt,1,58,West Virginia,1,Black,2,3.4,0,Bank Transfer,2-Day Shipping,No,No,26,PayPal,14.0,1508,28.0,3,0
1986,23,1,Gloves,0,97,Tennessee,1,Gold,1,3.9,0,Cash,2-Day Shipping,No,No,6,Credit Card,14.0,582,14.0,3,0
1987,62,1,Coat,3,48,Arkansas,0,Green,2,3.4,0,Debit Card,2-Day Shipping,No,No,14,Venmo,30.0,672,21.0,3,0
1988,69,1,Belt,0,23,Vermont,3,White,2,3.4,0,Debit Card,Express,No,No,4,Cash,30.0,92,21.0,3,0
1989,46,1,Pants,1,79,Virginia,1,Gold,3,3.9,0,Credit Card,Free Shipping,No,No,26,Bank Transfer,7.0,2054,21.0,0,0
1990,35,1,Jewelry,0,42,Maryland,2,Charcoal,1,4.0,0,Cash,Express,No,No,39,PayPal,30.0,1638,21.0,3,0
1991,32,1,Backpack,0,95,Connecticut,0,White,1,3.4,0,Debit Card,2-Day Shipping,No,No,15,PayPal,365.0,1425,365.0,2,0
1992,46,1,Sneakers,2,29,Missouri,1,Brown,2,3.7,0,Venmo,Next Day Air,No,No,1,Venmo,30.0,29,21.0,3,0
1993,33,1,Hoodie,1,98,New Jersey,0,Gold,3,4.9,0,PayPal,2-Day Shipping,No,No,28,Venmo,30.0,2744,90.0,0,0
1994,32,1,Blouse,1,96,Arkansas,2,Purple,1,5.0,0,Cash,Express,No,No,17,Cash,7.0,1632,7.0,3,1
1995,33,1,Sunglasses,0,66,Nevada,1,Brown,0,2.9,0,Bank Transfer,Next Day Air,No,No,24,Credit Card,7.0,1584,0.0,3,0
1996,67,1,Boots,2,80,Missouri,2,Teal,1,3.0,0,Credit Card,Standard,No,No,29,Debit Card,30.0,2320,21.0,0,0
1997,67,1,Sneakers,2,27,South Dakota,0,Indigo,2,3.3,0,Cash,Next Day Air,No,No,18,Cash,30.0,486,21.0,3,0
1998,42,1,Backpack,0,25,Connecticut,1,Purple,0,4.7,0,PayPal,Express,No,No,10,Debit Card,30.0,250,21.0,3,0
1999,20,1,Pants,1,45,Vermont,1,Orange,0,3.4,0,Debit Card,2-Day Shipping,No,No,19,Cash,30.0,855,21.0,3,0
2000,39,1,Socks,1,89,Tennessee,0,Indigo,3,4.6,0,Credit Card,2-Day Shipping,No,No,26,Debit Card,30.0,2314,90.0,0,0
2001,26,1,Belt,0,27,California,1,Lavender,3,3.6,0,Venmo,2-Day Shipping,No,No,25,Cash,30.0,675,21.0,3,0
2002,51,1,Sunglasses,0,90,Wyoming,2,Purple,3,2.6,0,Debit Card,Free Shipping,No,No,2,Debit Card,14.0,180,42.0,3,0
2003,31,1,Shirt,1,65,New York,1,Red,2,2.7,0,Cash,Express,No,No,19,PayPal,30.0,1235,21.0,3,0
2004,68,1,Sneakers,2,72,Maine,2,Blue,1,3.1,0,Venmo,Express,No,No,32,Cash,30.0,2304,21.0,0,0
2005,44,1,Shoes,2,70,Georgia,0,Blue,0,3.2,0,Cash,2-Day Shipping,No,No,13,Cash,30.0,910,21.0,3,0
2006,18,1,Sandals,2,82,Tennessee,1,Cyan,3,3.4,0,PayPal,Store Pickup,No,No,30,PayPal,14.0,2460,42.0,0,0
2007,58,1,Scarf,0,97,New Mexico,2,Pink,0,4.4,0,Debit Card,Express,No,No,2,Credit Card,365.0,194,0.0,3,0
2008,26,1,Shirt,1,25,Virginia,1,Silver,2,3.2,0,Cash,2-Day Shipping,No,No,8,PayPal,30.0,200,21.0,3,0
2009,57,1,Skirt,1,48,Florida,1,Gray,1,2.5,0,PayPal,Free Shipping,No,No,27,PayPal,30.0,1296,21.0,3,0
2010,37,1,Boots,2,99,Alabama,1,Indigo,2,3.8,0,Venmo,Next Day Air,No,No,26,Venmo,30.0,2574,21.0,0,0
2011,24,1,Sweater,1,21,Texas,1,Maroon,2,4.4,0,Venmo,2-Day Shipping,No,No,3,Debit Card,30.0,63,21.0,3,0
2012,57,1,Sandals,2,94,West Virginia,1,Beige,1,3.7,0,Debit Card,Express,No,No,4,Bank Transfer,30.0,376,30.0,3,0
2013,48,1,Jeans,1,53,Nevada,0,Green,0,3.2,0,Bank Transfer,Store Pickup,No,No,5,Cash,14.0,265,0.0,3,0
2014,39,1,Backpack,0,70,Virginia,1,Peach,3,4.9,0,PayPal,Standard,No,No,25,Debit Card,30.0,1750,21.0,3,0
2015,51,1,Skirt,1,26,Wisconsin,0,Black,2,3.9,0,Venmo,Standard,No,No,47,PayPal,30.0,1222,21.0,3,0
2016,57,1,Belt,0,82,Virginia,2,Pink,2,4.5,0,Debit Card,Next Day Air,No,No,8,Credit Card,14.0,656,28.0,3,0
2017,53,1,Shoes,2,47,Maine,2,Violet,3,3.4,0,Credit Card,Standard,No,No,20,Debit Card,14.0,940,42.0,3,0
2018,70,1,Socks,1,32,Massachusetts,2,Green,3,4.1,0,Venmo,Next Day Air,No,No,42,Bank Transfer,30.0,1344,21.0,3,0
2019,60,1,Backpack,0,97,Arkansas,2,Gold,0,4.5,0,Debit Card,Store Pickup,No,No,20,Bank Transfer,7.0,1940,0.0,0,0
2020,31,1,Shirt,1,68,Idaho,2,Red,3,4.7,0,PayPal,Store Pickup,No,No,23,Cash,14.0,1564,42.0,3,0
2021,41,1,Sweater,1,23,Pennsylvania,1,Beige,3,4.8,0,Credit Card,Next Day Air,No,No,26,Cash,30.0,598,21.0,3,0
2022,62,1,Handbag,0,33,Maine,1,Green,3,4.4,0,Debit Card,Standard,No,No,48,Venmo,30.0,1584,21.0,0,0
2023,59,1,Jewelry,0,38,Alabama,2,Black,3,4.0,0,Bank Transfer,Store Pickup,No,No,16,Cash,30.0,608,21.0,3,0
2024,46,1,Socks,1,68,Idaho,2,Teal,3,4.1,0,Bank Transfer,Store Pickup,No,No,28,Cash,30.0,1904,21.0,0,0
2025,62,1,Socks,1,23,Arkansas,0,Silver,0,3.7,0,Bank Transfer,Express,No,No,39,PayPal,7.0,897,0.0,3,0
2026,42,1,Shirt,1,29,Delaware,1,Turquoise,2,3.0,0,Bank Transfer,Express,No,No,43,Debit Card,14.0,1247,28.0,3,0
2027,37,1,Scarf,0,35,Maine,1,Orange,3,3.6,0,Bank Transfer,Express,No,No,45,Bank Transfer,30.0,1575,21.0,3,0
2028,50,1,Shoes,2,73,Nebraska,2,Gold,0,4.8,0,Venmo,Standard,No,No,50,Credit Card,30.0,3650,21.0,0,0
2029,29,1,Shoes,2,84,Ohio,3,Purple,0,3.7,0,Cash,2-Day Shipping,No,No,10,Venmo,30.0,840,21.0,3,0
2030,25,1,Scarf,0,23,Montana,1,Pink,1,4.6,0,Bank Transfer,Next Day Air,No,No,40,PayPal,30.0,920,21.0,3,0
2031,66,1,Sunglasses,0,67,New Mexico,2,Green,2,2.8,0,Venmo,Standard,No,No,38,Credit Card,30.0,2546,60.0,0,0
2032,21,1,Socks,1,51,North Carolina,0,Charcoal,1,4.0,0,Credit Card,Standard,No,No,2,Credit Card,30.0,102,30.0,3,0
2033,46,1,Blouse,1,36,South Carolina,1,Maroon,3,4.2,0,Credit Card,Next Day Air,No,No,13,Cash,365.0,468,1095.0,2,1
2034,57,1,Jeans,1,55,Illinois,0,Olive,2,3.6,0,Cash,Express,No,No,33,Venmo,365.0,1815,730.0,2,0
2035,61,1,Shorts,1,30,Alabama,1,Peach,1,2.9,0,Credit Card,Store Pickup,No,No,27,PayPal,30.0,810,30.0,3,0
2036,53,1,T-shirt,1,70,Oklahoma,2,Yellow,2,4.1,0,Venmo,Express,No,No,43,Bank Transfer,7.0,3010,14.0,0,0
2037,37,1,Blouse,1,63,Minnesota,2,Lavender,3,3.1,0,PayPal,Next Day Air,No,No,46,Cash,7.0,2898,21.0,0,1
2038,39,1,Belt,0,87,Illinois,2,Green,2,4.3,0,Cash,Express,No,No,7,Venmo,30.0,609,21.0,3,0
2039,53,1,Blouse,1,70,Arkansas,0,Orange,1,4.4,0,Debit Card,Next Day Air,No,No,35,Credit Card,14.0,2450,14.0,0,1
2040,35,1,T-shirt,1,51,Minnesota,1,Olive,1,3.1,0,Cash,Next Day Air,No,No,31,Debit Card,30.0,1581,21.0,3,0
2041,69,1,Jewelry,0,25,South Carolina,3,Gray,1,2.9,0,Debit Card,Free Shipping,No,No,42,Venmo,30.0,1050,21.0,3,0
2042,66,1,Jacket,3,32,New York,2,Lavender,3,3.2,0,Cash,Next Day Air,No,No,14,PayPal,30.0,448,21.0,3,0
2043,19,1,Shoes,2,52,Alabama,1,Red,1,4.0,0,Credit Card,2-Day Shipping,No,No,35,Venmo,30.0,1820,30.0,3,0
2044,47,1,Gloves,0,33,New York,1,Charcoal,2,2.7,0,PayPal,Standard,No,No,49,PayPal,7.0,1617,14.0,3,0
2045,49,1,Jeans,1,68,Missouri,0,Orange,1,3.0,0,Cash,Free Shipping,No,No,17,PayPal,14.0,1156,14.0,3,0
2046,31,1,Jewelry,0,20,Georgia,1,Red,0,4.4,0,PayPal,Express,No,No,26,PayPal,30.0,520,21.0,3,0
2047,39,1,Pants,1,32,Oklahoma,1,Maroon,3,2.8,0,Bank Transfer,Free Shipping,No,No,30,Cash,30.0,960,21.0,3,0
2048,58,1,Jewelry,0,82,Connecticut,1,Silver,2,3.1,0,Cash,Store Pickup,No,No,32,Cash,365.0,2624,730.0,2,0
2049,45,1,Sneakers,2,64,Michigan,3,Pink,3,3.9,0,Credit Card,Express,No,No,35,Bank Transfer,30.0,2240,21.0,0,0
2050,68,1,Boots,2,24,Rhode Island,0,Blue,0,2.7,0,Debit Card,Standard,No,No,15,Venmo,365.0,360,0.0,3,0
2051,35,1,Hat,0,96,Mississippi,1,Teal,2,3.4,0,Credit Card,Store Pickup,No,No,10,Debit Card,365.0,960,730.0,2,0
2052,65,1,T-shirt,1,94,Massachusetts,0,Black,1,3.8,0,Cash,Free Shipping,No,No,14,Credit Card,30.0,1316,30.0,3,0
2053,45,1,Backpack,0,48,New Hampshire,1,Gray,3,3.7,0,PayPal,2-Day Shipping,No,No,30,Bank Transfer,365.0,1440,1095.0,2,0
2054,19,1,Sunglasses,0,60,Wyoming,2,Purple,1,4.5,0,Bank Transfer,2-Day Shipping,No,No,16,Credit Card,14.0,960,14.0,3,0
2055,65,1,Sweater,1,56,New Jersey,3,Gold,1,2.9,0,PayPal,Express,No,No,14,PayPal,365.0,784,365.0,2,0
2056,28,1,Handbag,0,33,Texas,1,Silver,0,3.4,0,Debit Card,2-Day Shipping,No,No,28,Bank Transfer,7.0,924,0.0,3,0
2057,55,1,Backpack,0,46,Minnesota,0,Blue,1,4.4,0,Cash,2-Day Shipping,No,No,29,PayPal,30.0,1334,30.0,3,0
2058,66,1,Socks,1,37,South Dakota,0,Yellow,1,4.2,0,Credit Card,Standard,No,No,5,PayPal,30.0,185,21.0,3,0
2059,29,1,Shirt,1,98,Washington,1,Brown,3,3.3,0,Debit Card,Store Pickup,No,No,17,Bank Transfer,30.0,1666,21.0,3,0
2060,56,1,Shorts,1,50,California,3,Beige,1,3.7,0,Cash,Express,No,No,50,PayPal,7.0,2500,7.0,0,0
2061,21,1,Belt,0,63,Wisconsin,1,Blue,0,3.2,0,Debit Card,Next Day Air,No,No,23,Bank Transfer,30.0,1449,21.0,3,0
2062,32,1,Sweater,1,70,Michigan,2,Magenta,2,2.6,0,PayPal,Store Pickup,No,No,22,Debit Card,365.0,1540,730.0,2,0
2063,54,1,Coat,3,63,South Carolina,0,Silver,0,2.8,0,PayPal,Standard,No,No,15,Cash,30.0,945,21.0,3,0
2064,61,1,Shorts,1,86,Indiana,1,Cyan,0,2.9,0,Venmo,Standard,No,No,32,Cash,30.0,2752,0.0,0,0
2065,31,1,Shoes,2,99,Arkansas,1,Green,2,4.0,0,Bank Transfer,2-Day Shipping,No,No,5,Bank Transfer,30.0,495,60.0,3,0
2066,27,1,Sneakers,2,40,Oregon,1,Blue,1,2.9,0,PayPal,Free Shipping,No,No,6,Bank Transfer,30.0,240,21.0,3,0
2067,64,1,Sneakers,2,92,Illinois,1,Olive,0,4.7,0,Credit Card,Store Pickup,No,No,44,Debit Card,14.0,4048,0.0,0,0
2068,60,1,Pants,1,21,Maryland,3,Beige,0,3.1,0,Cash,2-Day Shipping,No,No,23,Cash,14.0,483,0.0,3,0
2069,70,1,Jewelry,0,81,Vermont,3,Black,2,3.9,0,Credit Card,Store Pickup,No,No,44,Venmo,30.0,3564,60.0,0,0
2070,36,1,T-shirt,1,82,Texas,1,Indigo,0,3.4,0,Cash,Free Shipping,No,No,3,Debit Card,30.0,246,21.0,3,0
2071,56,1,Jewelry,0,88,Nebraska,3,Red,1,3.1,0,Cash,Express,No,No,14,Cash,30.0,1232,30.0,3,0
2072,69,1,Jacket,3,100,South Carolina,2,Yellow,0,4.8,0,Debit Card,Store Pickup,No,No,37,PayPal,30.0,3700,21.0,0,0
2073,39,1,Backpack,0,66,Massachusetts,1,Beige,3,3.9,0,Credit Card,Next Day Air,No,No,22,Bank Transfer,7.0,1452,21.0,3,0
2074,38,1,Belt,0,25,Texas,2,Green,3,3.5,0,Debit Card,Next Day Air,No,No,2,PayPal,30.0,50,21.0,3,0
2075,36,1,Scarf,0,53,Florida,1,White,2,3.1,0,Credit Card,Free Shipping,No,No,44,Debit Card,14.0,2332,28.0,0,0
2076,46,1,Sweater,1,28,South Carolina,2,Turquoise,0,4.7,0,Bank Transfer,Express,No,No,49,Debit Card,30.0,1372,0.0,3,0
2077,59,1,Gloves,0,23,Florida,2,Indigo,0,4.6,0,Cash,Free Shipping,No,No,22,Debit Card,30.0,506,21.0,3,0
2078,64,1,Scarf,0,34,Nebraska,0,Orange,0,3.3,0,Bank Transfer,Free Shipping,No,No,26,Bank Transfer,365.0,884,0.0,3,0
2079,49,1,Dress,1,42,Hawaii,1,Blue,1,3.2,0,Venmo,Next Day Air,No,No,40,Debit Card,7.0,1680,7.0,3,0
2080,32,1,Jeans,1,24,Montana,0,Violet,2,3.1,0,Debit Card,Next Day Air,No,No,16,PayPal,30.0,384,21.0,3,0
2081,29,1,Sunglasses,0,47,South Dakota,2,Gray,0,3.5,0,Credit Card,Free Shipping,No,No,17,Debit Card,30.0,799,21.0,3,0
2082,24,1,Coat,3,78,Alabama,2,Cyan,1,4.3,0,Credit Card,Standard,No,No,48,Bank Transfer,30.0,3744,21.0,0,0
2083,41,1,Jeans,1,89,Arkansas,1,Yellow,2,2.9,0,Cash,Free Shipping,No,No,28,Venmo,30.0,2492,21.0,0,0
2084,41,1,Scarf,0,59,Mississippi,0,Orange,0,2.7,0,Credit Card,Store Pickup,No,No,26,Credit Card,14.0,1534,0.0,3,0
2085,32,1,Blouse,1,94,Vermont,2,Brown,2,4.0,0,Bank Transfer,Standard,No,No,43,Bank Transfer,30.0,4042,21.0,0,1
2086,69,1,Jeans,1,49,New York,1,Teal,0,4.6,0,Cash,Free Shipping,No,No,38,Debit Card,7.0,1862,0.0,0,0
2087,65,1,Dress,1,89,North Dakota,0,Beige,2,4.7,0,Credit Card,2-Day Shipping,No,No,36,Cash,30.0,3204,21.0,0,0
2088,54,1,Hat,0,91,Wisconsin,1,Blue,2,4.7,0,Credit Card,Standard,No,No,1,Credit Card,7.0,91,14.0,3,0
2089,39,1,Sandals,2,89,California,0,Orange,1,4.0,0,Cash,Standard,No,No,49,Debit Card,365.0,4361,365.0,0,0
2090,37,1,Jacket,3,57,Maryland,0,Gold,1,3.6,0,Cash,Free Shipping,No,No,41,Credit Card,30.0,2337,21.0,0,0
2091,51,1,Socks,1,71,Massachusetts,2,Teal,3,3.4,0,Debit Card,Free Shipping,No,No,21,Debit Card,30.0,1491,90.0,3,0
2092,26,1,Jeans,1,97,Washington,3,Beige,0,3.0,0,PayPal,Next Day Air,No,No,24,Bank Transfer,30.0,2328,21.0,0,0
2093,42,1,Sandals,2,45,Minnesota,1,Silver,0,2.6,0,Bank Transfer,Next Day Air,No,No,27,Bank Transfer,7.0,1215,0.0,3,0
2094,21,1,Dress,1,91,Washington,1,Maroon,1,4.2,0,Venmo,Store Pickup,No,No,4,Debit Card,365.0,364,365.0,2,0
2095,53,1,Socks,1,25,South Carolina,1,Indigo,1,3.4,0,Bank Transfer,Standard,No,No,19,Venmo,365.0,475,365.0,2,0
2096,36,1,Hoodie,1,63,New Mexico,1,Gray,0,4.0,0,Credit Card,Store Pickup,No,No,1,Bank Transfer,14.0,63,0.0,3,0
2097,21,1,Dress,1,52,North Carolina,0,Blue,2,4.7,0,Debit Card,Free Shipping,No,No,27,Debit Card,365.0,1404,730.0,2,0
2098,33,1,Sneakers,2,43,Iowa,2,Cyan,3,3.9,0,Credit Card,Next Day Air,No,No,5,Credit Card,7.0,215,21.0,3,0
2099,49,1,T-shirt,1,28,Louisiana,1,White,2,3.3,0,Credit Card,2-Day Shipping,No,No,20,Venmo,30.0,560,21.0,3,0
2100,31,1,T-shirt,1,78,Oklahoma,0,Green,2,2.9,0,Debit Card,Express,No,No,50,PayPal,365.0,3900,730.0,2,0
2101,68,1,Sweater,1,31,Michigan,1,Silver,1,4.4,0,PayPal,Free Shipping,No,No,36,Cash,14.0,1116,14.0,3,0
2102,49,1,Shirt,1,23,Oregon,1,Blue,3,3.6,0,Cash,Next Day Air,No,No,12,Bank Transfer,30.0,276,21.0,3,0
2103,23,1,Hat,0,25,Idaho,1,Brown,1,4.5,0,PayPal,Store Pickup,No,No,23,Cash,30.0,575,30.0,3,0
2104,30,1,Pants,1,86,Indiana,2,Red,2,3.7,0,PayPal,Store Pickup,No,No,21,Venmo,7.0,1806,14.0,0,0
2105,53,1,Shoes,2,88,New Mexico,1,Gold,1,2.8,0,Bank Transfer,Free Shipping,No,No,47,Venmo,7.0,4136,7.0,0,0
2106,65,1,Gloves,0,35,South Carolina,1,Silver,1,4.5,0,Credit Card,Free Shipping,No,No,38,Venmo,30.0,1330,21.0,3,0
2107,60,1,Jewelry,0,34,Vermont,1,Gray,0,4.4,0,Cash,Standard,No,No,40,Credit Card,30.0,1360,21.0,3,0
2108,46,1,Pants,1,75,Delaware,1,Black,3,3.3,0,PayPal,Standard,No,No,35,PayPal,30.0,2625,21.0,0,0
2109,54,1,Hoodie,1,46,North Dakota,3,Beige,3,4.2,0,Debit Card,Express,No,No,4,Credit Card,30.0,184,21.0,3,0
2110,59,1,Jewelry,0,31,California,0,Peach,0,2.7,0,Cash,Free Shipping,No,No,28,Venmo,30.0,868,21.0,3,0
2111,52,1,Socks,1,93,Montana,0,Cyan,1,3.9,0,Cash,Store Pickup,No,No,36,Debit Card,30.0,3348,21.0,0,0
2112,41,1,Sunglasses,0,85,Missouri,3,Pink,1,2.6,0,Credit Card,Free Shipping,No,No,15,Bank Transfer,365.0,1275,365.0,2,0
2113,43,1,Belt,0,68,Tennessee,1,Lavender,0,4.5,0,Credit Card,2-Day Shipping,No,No,7,Cash,14.0,476,0.0,3,0
2114,63,1,Dress,1,40,Virginia,1,Brown,1,2.7,0,Credit Card,Store Pickup,No,No,29,PayPal,30.0,1160,21.0,3,0
2115,37,1,Shirt,1,51,Vermont,1,Magenta,3,2.9,0,Credit Card,Standard,No,No,12,Debit Card,365.0,612,1095.0,2,0
2116,44,1,Scarf,0,85,Rhode Island,1,Violet,3,3.4,0,Credit Card,Store Pickup,No,No,16,Bank Transfer,30.0,1360,21.0,3,0
2117,67,1,Jacket,3,23,Kansas,1,Teal,2,2.9,0,PayPal,Express,No,No,50,Debit Card,30.0,1150,21.0,3,0
2118,27,1,Dress,1,28,Colorado,0,Brown,2,3.8,0,Bank Transfer,Free Shipping,No,No,11,Debit Card,365.0,308,730.0,2,0
2119,60,1,Socks,1,44,Georgia,1,Olive,0,4.2,0,Bank Transfer,2-Day Shipping,No,No,28,Debit Card,30.0,1232,21.0,3,0
2120,58,1,Jewelry,0,57,Nebraska,1,Indigo,1,3.5,0,Debit Card,Store Pickup,No,No,36,Venmo,30.0,2052,21.0,0,0
2121,53,1,Scarf,0,98,Missouri,2,Red,0,3.1,0,Venmo,Next Day Air,No,No,38,PayPal,30.0,3724,21.0,0,0
2122,43,1,Backpack,0,68,Alaska,1,Olive,3,3.5,0,Credit Card,2-Day Shipping,No,No,32,Bank Transfer,30.0,2176,90.0,0,0
2123,32,1,Jacket,3,36,Virginia,0,Teal,0,4.0,0,PayPal,Express,No,No,42,Debit Card,7.0,1512,0.0,3,0
2124,54,1,Coat,3,71,Nebraska,0,Cyan,1,3.7,0,Cash,Express,No,No,22,Debit Card,30.0,1562,21.0,3,0
2125,47,1,Skirt,1,60,Rhode Island,1,Teal,0,4.2,0,Venmo,Next Day Air,No,No,22,Venmo,30.0,1320,21.0,3,0
2126,57,1,Coat,3,87,New Hampshire,1,Beige,0,4.8,0,Credit Card,Store Pickup,No,No,31,PayPal,30.0,2697,21.0,0,0
2127,63,1,Shoes,2,38,Alabama,3,Magenta,3,4.1,0,PayPal,Express,No,No,28,Credit Card,30.0,1064,90.0,3,0
2128,70,1,Boots,2,45,North Carolina,1,Indigo,1,4.5,0,Credit Card,2-Day Shipping,No,No,40,Debit Card,7.0,1800,7.0,0,0
2129,62,1,Coat,3,47,New Mexico,0,Cyan,0,2.7,0,PayPal,2-Day Shipping,No,No,21,PayPal,7.0,987,0.0,3,0
2130,40,1,Skirt,1,57,Minnesota,0,Orange,0,2.8,0,Credit Card,Store Pickup,No,No,12,PayPal,30.0,684,21.0,3,0
2131,25,1,Backpack,0,68,Arizona,0,Violet,2,3.7,0,Debit Card,Free Shipping,No,No,33,Credit Card,365.0,2244,730.0,2,0
2132,19,1,Shorts,1,52,Montana,1,Red,0,3.6,0,Credit Card,Express,No,No,9,Bank Transfer,14.0,468,0.0,3,0
2133,25,1,Skirt,1,87,Vermont,1,Magenta,0,4.7,0,PayPal,2-Day Shipping,No,No,15,Debit Card,7.0,1305,0.0,3,0
2134,21,1,Hat,0,34,Maine,1,Olive,2,3.8,0,PayPal,Standard,No,No,13,Bank Transfer,365.0,442,730.0,2,0
2135,55,1,Sandals,2,41,Virginia,3,Maroon,3,2.9,0,Venmo,Standard,No,No,35,Credit Card,14.0,1435,42.0,3,0
2136,34,1,Sunglasses,0,94,California,2,Yellow,3,4.6,0,Credit Card,Next Day Air,No,No,1,Debit Card,30.0,94,21.0,3,0
2137,47,1,Sunglasses,0,93,New York,1,Red,2,2.8,0,Bank Transfer,Standard,No,No,25,Bank Transfer,14.0,2325,28.0,0,0
2138,27,1,Socks,1,51,Indiana,3,Purple,3,4.6,0,Bank Transfer,2-Day Shipping,No,No,20,Credit Card,30.0,1020,21.0,3,0
2139,67,1,Sweater,1,42,Mississippi,1,Teal,0,2.8,0,Venmo,Next Day Air,No,No,36,Venmo,30.0,1512,21.0,3,0
2140,40,1,Boots,2,95,New York,1,Red,3,3.0,0,Credit Card,Free Shipping,No,No,33,Cash,7.0,3135,21.0,0,0
2141,53,1,Handbag,0,90,New Mexico,1,Brown,0,3.7,0,Cash,Standard,No,No,36,Cash,14.0,3240,0.0,0,0
2142,24,1,Dress,1,98,Kentucky,1,Peach,3,4.1,0,Credit Card,2-Day Shipping,No,No,32,PayPal,365.0,3136,1095.0,2,0
2143,47,1,Hat,0,39,North Dakota,1,Maroon,3,4.3,0,Venmo,Next Day Air,No,No,21,Venmo,30.0,819,21.0,3,0
2144,53,1,Sandals,2,66,Arkansas,0,Red,0,3.8,0,Debit Card,Next Day Air,No,No,48,Venmo,30.0,3168,21.0,0,0
2145,47,1,Shoes,2,23,Maryland,0,Orange,3,3.7,0,Cash,Free Shipping,No,No,25,PayPal,30.0,575,21.0,3,0
2146,38,1,Skirt,1,73,Connecticut,2,White,3,4.8,0,Debit Card,Standard,No,No,32,PayPal,365.0,2336,1095.0,2,0
2147,48,1,Sunglasses,0,23,Utah,3,White,2,4.6,0,Debit Card,Standard,No,No,45,PayPal,30.0,1035,21.0,3,0
2148,47,1,Skirt,1,43,Missouri,2,Charcoal,0,4.8,0,PayPal,Standard,No,No,4,Cash,14.0,172,0.0,3,0
2149,19,1,T-shirt,1,45,Nebraska,3,Turquoise,3,4.6,0,PayPal,2-Day Shipping,No,No,19,PayPal,30.0,855,21.0,3,0
2150,38,1,Sandals,2,21,Hawaii,0,Orange,3,4.0,0,Bank Transfer,Standard,No,No,1,Bank Transfer,7.0,21,21.0,3,0
2151,57,1,Shirt,1,40,Illinois,1,Orange,1,2.6,0,PayPal,2-Day Shipping,No,No,12,Cash,7.0,480,7.0,3,0
2152,70,1,Jeans,1,58,Vermont,0,Brown,0,2.6,0,Venmo,2-Day Shipping,No,No,18,Venmo,30.0,1044,0.0,3,0
2153,38,1,Shorts,1,48,New Jersey,0,Magenta,2,4.5,0,Bank Transfer,Next Day Air,No,No,43,Bank Transfer,30.0,2064,21.0,0,0
2154,35,1,Shirt,1,94,Kentucky,1,Violet,0,4.2,0,Credit Card,Free Shipping,No,No,31,PayPal,365.0,2914,0.0,0,0
2155,46,1,Scarf,0,74,Wyoming,1,Violet,1,3.4,0,Debit Card,Store Pickup,No,No,33,Cash,30.0,2442,21.0,0,0
2156,32,1,Handbag,0,51,Hawaii,0,Yellow,0,3.7,0,Debit Card,Store Pickup,No,No,46,PayPal,30.0,2346,0.0,0,0
2157,38,1,Skirt,1,83,Missouri,1,Maroon,3,3.6,0,PayPal,Next Day Air,No,No,41,Debit Card,30.0,3403,21.0,0,0
2158,41,1,Handbag,0,68,Mississippi,0,Turquoise,3,4.0,0,Debit Card,Next Day Air,No,No,41,Venmo,14.0,2788,42.0,0,0
2159,19,1,Gloves,0,84,Massachusetts,3,Olive,1,4.6,0,Credit Card,Standard,No,No,9,Bank Transfer,14.0,756,14.0,3,0
2160,18,1,Shirt,1,58,Louisiana,1,Peach,0,3.0,0,PayPal,Free Shipping,No,No,34,Cash,365.0,1972,0.0,3,0
2161,45,1,Blouse,1,92,West Virginia,0,Charcoal,3,3.3,0,Bank Transfer,Express,No,No,21,PayPal,365.0,1932,1095.0,2,1
2162,23,1,Dress,1,69,Washington,2,Peach,2,3.8,0,Credit Card,Express,No,No,5,Debit Card,14.0,345,28.0,3,0
2163,60,1,Shorts,1,48,Oregon,2,Black,2,2.7,0,Credit Card,Free Shipping,No,No,32,PayPal,7.0,1536,14.0,3,0
2164,52,1,Shoes,2,60,New York,0,Gray,1,4.5,0,Bank Transfer,Express,No,No,44,Bank Transfer,30.0,2640,30.0,0,0
2165,42,1,Sandals,2,20,Iowa,2,Olive,3,4.8,0,Venmo,Next Day Air,No,No,46,PayPal,30.0,920,21.0,3,0
2166,29,1,Pants,1,55,Idaho,1,Turquoise,2,4.2,0,Bank Transfer,Express,No,No,42,Credit Card,30.0,2310,21.0,0,0
